short_3;2020-5-25;19:0:13;S;-21;1;71883;25967372272237;25967372311004;1109149;1109149;2020-5-25;19:1:2;1;71904;25967372273014;25967372320401;9419011;9419011;
long_3;2020-5-25;19:7:48;B;-20;1;71867;25967372278724;25967372391688;1116599;1116599;2020-5-25;19:7:56;1;71847;25967372278985;25967372394458;9956111;9956111;
long_2;2020-5-25;19:4:7;B;-36;1;71883;25967372275364;25967372354077;1114739;1114739;2020-5-25;19:7:56;1;71847;25967372278986;25967372394459;9374111;9374111;
short_1;2020-5-25;19:48:0;S;-28;1;71887;25967372306137;25967372747317;1144579;1144579;2020-5-25;19:52:32;1;71915;25967372309451;25967372779432;9754411;9754411;
short_2;2020-5-25;19:36:11;S;-72;1;71843;25967372301283;25967372677656;1198869;1198869;2020-5-25;19:52:32;1;71915;25967372309452;25967372779434;9688911;9688911;
short_3;2020-5-25;19:49:12;S;-24;1;71891;25967372306907;25967372755850;1111909;1111909;2020-5-25;19:52:32;1;71915;25967372309453;25967372779438;9091111;9091111;
short_1;2020-5-25;21:0:27;S;-28;1;71909;25967372332641;25967373028110;1100469;1100469;2020-5-25;21:49:29;1;71937;25967372338159;25967373112777;9640011;9640011;
short_2;2020-5-25;21:1:8;S;-18;1;71919;25967372332748;25967373029530;1100899;1100899;2020-5-25;21:49:29;1;71937;25967372338160;25967373112779;9980011;9980011;
short_3;2020-5-25;21:1:38;S;-12;1;71925;25967372332857;25967373030835;1137799;1137799;2020-5-25;21:49:29;1;71937;25967372338161;25967373112781;9977311;9977311;
short_2;2020-5-26;11:23:5;S;-88;1;71347;25967372592962;25967376815936;1156369;1156369;2020-5-26;11:51:1;1;71435;25967372652324;25967377858290;9636511;9636511;
short_1;2020-5-26;11:17:24;S;-147;1;71288;25967372580684;25967376604802;1100129;1100129;2020-5-26;11:51:1;1;71435;25967372652325;25967377858292;9210011;9210011;
short_3;2020-5-26;11:38:43;S;-29;1;71406;25967372622791;25967377384556;1119339;1119339;2020-5-26;11:51:1;1;71435;25967372652326;25967377858301;9339111;9339111;
long_1;2020-5-26;11:51:7;B;-90;1;71426;25967372652845;25967377868153;1180889;1180889;2020-5-26;12:2:36;1;71336;25967372673406;25967378277568;9880811;9880811;
long_3;2020-5-26;12:0:40;B;-26;1;71362;25967372670654;25967378214349;1147999;1147999;2020-5-26;12:2:37;1;71336;25967372673410;25967378277589;9997411;9997411;
long_2;2020-5-26;12:0:0;B;-45;1;71381;25967372669470;25967378191750;1158509;1158509;2020-5-26;12:2:37;1;71336;25967372673411;25967378277593;9058511;9058511;
short_2;2020-5-26;12:31:24;S;95;1;71250;25967372732700;25967379261182;1189609;1189609;2020-5-26;13:18:16;1;71155;25967372798935;25967380416219;9069811;9069811;
short_2;2020-5-26;13:31:7;S;-112;1;71191;25967372828572;25967380878953;1182299;1182299;2020-5-26;13:38:11;1;71303;25967372845607;25967381150534;9922811;9922811;
short_1;2020-5-26;12:2:43;S;29;1;71332;25967372673615;25967378281636;1135039;1135039;2020-5-26;13:38:11;1;71303;25967372845608;25967381150535;9305311;9305311;
short_3;2020-5-26;13:35:29;S;-41;1;71262;25967372840349;25967381057613;1174669;1174669;2020-5-26;13:38:11;1;71303;25967372845610;25967381150537;9664711;9664711;
long_1;2020-5-26;13:38:17;B;-163;1;71290;25967372845852;25967381154244;1117419;1117419;2020-5-26;14:12:24;1;71127;25967372879745;25967381847563;9147111;9147111;
long_3;2020-5-26;14:6:3;B;-41;1;71168;25967372872895;25967381711707;1171059;1171059;2020-5-26;14:12:24;1;71127;25967372879746;25967381847565;9501711;9501711;
long_2;2020-5-26;13:46:9;B;-101;1;71228;25967372855215;25967381334581;1185909;1185909;2020-5-26;14:12:24;1;71127;25967372879747;25967381847568;9095811;9095811;
short_2;2020-5-26;14:15:21;S;-14;1;71203;25967372883920;25967381933960;1130409;1130409;2020-5-26;14:37:18;1;71217;25967372902138;25967382361567;9040311;9040311;
short_1;2020-5-26;14:12:31;S;-80;1;71137;25967372879897;25967381850492;1151359;1151359;2020-5-26;14:37:18;1;71217;25967372902139;25967382361588;9531511;9531511;
short_3;2020-5-26;14:30:44;S;-28;1;71189;25967372895478;25967382215502;1101499;1101499;2020-5-26;14:37:18;1;71217;25967372902140;25967382361591;9941011;9941011;
